,momento_dia,variable,value
0,mañana,open_nice,48.10893124169527
1,mediodia,open_nice,48.10893124169527
2,mediodia,open_nice,48.10893124169527
3,mediodia,open_nice,48.10893124169527
4,mediodia,open_nice,48.10893124169527
5,mediodia,open_nice,48.10893124169527
6,mediodia,open_nice,48.10893124169527
7,mediodia,open_nice,48.10893124169527
8,mediodia,open_nice,48.10893124169527
9,tarde,open_nice,48.10893124169527
10,tarde,open_nice,48.10893124169527
11,tarde,open_nice,48.10893124169527
12,tarde,open_nice,48.10893124169527
13,tarde,open_nice,48.10893124169527
14,mañana,open_nice,48.23937171528867
15,mediodia,open_nice,48.23937171528867
16,mediodia,open_nice,48.23937171528867
17,mediodia,open_nice,48.23937171528867
18,mediodia,open_nice,48.23937171528867
19,mediodia,open_nice,48.23937171528867
20,mediodia,open_nice,48.23937171528867
21,mediodia,open_nice,48.23937171528867
22,mediodia,open_nice,48.23937171528867
23,tarde,open_nice,48.23937171528867
24,tarde,open_nice,48.23937171528867
25,tarde,open_nice,48.23937171528867
26,tarde,open_nice,48.23937171528867
27,tarde,open_nice,48.23937171528867
28,mañana,open_nice,47.450517422604776
29,mediodia,open_nice,47.450517422604776
30,mediodia,open_nice,47.450517422604776
31,mediodia,open_nice,47.450517422604776
32,mediodia,open_nice,47.450517422604776
33,mediodia,open_nice,47.450517422604776
34,mediodia,open_nice,47.450517422604776
35,mediodia,open_nice,47.450517422604776
36,mediodia,open_nice,47.450517422604776
37,tarde,open_nice,47.450517422604776
38,tarde,open_nice,47.450517422604776
39,tarde,open_nice,47.450517422604776
40,tarde,open_nice,47.450517422604776
41,tarde,open_nice,47.450517422604776
42,mañana,open_nice,47.541204609007806
43,mediodia,open_nice,47.541204609007806
44,mediodia,open_nice,47.541204609007806
45,mediodia,open_nice,47.541204609007806
46,mediodia,open_nice,47.541204609007806
47,mediodia,open_nice,47.541204609007806
48,mediodia,open_nice,47.541204609007806
49,mediodia,open_nice,47.541204609007806
50,mediodia,open_nice,47.541204609007806
51,tarde,open_nice,47.541204609007806
52,tarde,open_nice,47.541204609007806
53,tarde,open_nice,47.541204609007806
54,tarde,open_nice,47.541204609007806
55,tarde,open_nice,47.541204609007806
56,mañana,open_nice,47.5511429308054
57,mediodia,open_nice,47.5511429308054
58,mediodia,open_nice,47.5511429308054
59,mediodia,open_nice,47.5511429308054
60,mediodia,open_nice,47.5511429308054
61,mediodia,open_nice,47.5511429308054
62,mediodia,open_nice,47.5511429308054
63,mediodia,open_nice,47.5511429308054
64,mediodia,open_nice,47.5511429308054
65,tarde,open_nice,47.5511429308054
66,tarde,open_nice,47.5511429308054
67,tarde,open_nice,47.5511429308054
68,tarde,open_nice,47.5511429308054
69,tarde,open_nice,47.5511429308054
70,mañana,open_nice,47.82320449001449
71,mediodia,open_nice,47.82320449001449
72,mediodia,open_nice,47.82320449001449
73,mediodia,open_nice,47.82320449001449
74,mediodia,open_nice,47.82320449001449
75,mediodia,open_nice,47.82320449001449
76,mediodia,open_nice,47.82320449001449
77,mediodia,open_nice,47.82320449001449
78,mediodia,open_nice,47.82320449001449
79,tarde,open_nice,47.82320449001449
80,tarde,open_nice,47.82320449001449
81,tarde,open_nice,47.82320449001449
82,tarde,open_nice,47.82320449001449
83,tarde,open_nice,47.82320449001449
84,mañana,open_nice,47.58841163754637
85,mediodia,open_nice,47.58841163754637
86,mediodia,open_nice,47.58841163754637
87,mediodia,open_nice,47.58841163754637
88,mediodia,open_nice,47.58841163754637
89,mediodia,open_nice,47.58841163754637
90,mediodia,open_nice,47.58841163754637
91,mediodia,open_nice,47.58841163754637
92,mediodia,open_nice,47.58841163754637
93,tarde,open_nice,47.58841163754637
94,tarde,open_nice,47.58841163754637
95,tarde,open_nice,47.58841163754637
96,tarde,open_nice,47.58841163754637
97,tarde,open_nice,47.58841163754637
98,mañana,open_nice,47.21448227991196
99,mediodia,open_nice,47.21448227991196
100,mediodia,open_nice,47.21448227991196
101,mediodia,open_nice,47.21448227991196
102,mediodia,open_nice,47.21448227991196
103,mediodia,open_nice,47.21448227991196
104,mediodia,open_nice,47.21448227991196
105,mediodia,open_nice,47.21448227991196
106,mediodia,open_nice,47.21448227991196
107,tarde,open_nice,47.21448227991196
108,tarde,open_nice,47.21448227991196
109,tarde,open_nice,47.21448227991196
110,tarde,open_nice,47.21448227991196
111,tarde,open_nice,47.21448227991196
112,mañana,open_nice,46.665390000594975
113,mediodia,open_nice,46.665390000594975
114,mediodia,open_nice,46.665390000594975
115,mediodia,open_nice,46.665390000594975
116,mediodia,open_nice,46.665390000594975
117,mediodia,open_nice,46.665390000594975
118,mediodia,open_nice,46.665390000594975
119,mediodia,open_nice,46.665390000594975
120,mediodia,open_nice,46.665390000594975
121,tarde,open_nice,46.665390000594975
122,tarde,open_nice,46.665390000594975
123,tarde,open_nice,46.665390000594975
124,tarde,open_nice,46.665390000594975
125,tarde,open_nice,46.665390000594975
126,mañana,open_nice,46.03927572734666
127,mediodia,open_nice,46.03927572734666
128,mediodia,open_nice,46.03927572734666
129,mediodia,open_nice,46.03927572734666
130,mediodia,open_nice,46.03927572734666
131,mediodia,open_nice,46.03927572734666
132,mediodia,open_nice,46.03927572734666
133,mediodia,open_nice,46.03927572734666
134,mediodia,open_nice,46.03927572734666
135,tarde,open_nice,46.03927572734666
136,tarde,open_nice,46.03927572734666
137,tarde,open_nice,46.03927572734666
138,tarde,open_nice,46.03927572734666
139,tarde,open_nice,46.03927572734666
140,mañana,open_nice,46.295187513634666
141,mediodia,open_nice,46.295187513634666
142,mediodia,open_nice,46.295187513634666
143,mediodia,open_nice,46.295187513634666
144,mediodia,open_nice,46.295187513634666
145,mediodia,open_nice,46.295187513634666
146,mediodia,open_nice,46.295187513634666
147,mediodia,open_nice,46.295187513634666
148,mediodia,open_nice,46.295187513634666
149,tarde,open_nice,46.295187513634666
150,tarde,open_nice,46.295187513634666
151,tarde,open_nice,46.295187513634666
152,tarde,open_nice,46.295187513634666
153,tarde,open_nice,46.295187513634666
154,mañana,open_nice,46.53743410745098
155,mediodia,open_nice,46.53743410745098
156,mediodia,open_nice,46.53743410745098
157,mediodia,open_nice,46.53743410745098
158,mediodia,open_nice,46.53743410745098
159,mediodia,open_nice,46.53743410745098
160,mediodia,open_nice,46.53743410745098
161,mediodia,open_nice,46.53743410745098
162,mediodia,open_nice,46.53743410745098
163,tarde,open_nice,46.53743410745098
164,tarde,open_nice,46.53743410745098
165,tarde,open_nice,46.53743410745098
166,tarde,open_nice,46.53743410745098
167,tarde,open_nice,46.53743410745098
168,mañana,open_nice,46.20946948813043
169,mediodia,open_nice,46.20946948813043
170,mediodia,open_nice,46.20946948813043
171,mediodia,open_nice,46.20946948813043
172,mediodia,open_nice,46.20946948813043
173,mediodia,open_nice,46.20946948813043
174,mediodia,open_nice,46.20946948813043
175,mediodia,open_nice,46.20946948813043
176,mediodia,open_nice,46.20946948813043
177,tarde,open_nice,46.20946948813043
178,tarde,open_nice,46.20946948813043
179,tarde,open_nice,46.20946948813043
180,tarde,open_nice,46.20946948813043
181,tarde,open_nice,46.20946948813043
182,mañana,open_nice,45.59080895623031
183,mediodia,open_nice,45.59080895623031
184,mediodia,open_nice,45.59080895623031
185,mediodia,open_nice,45.59080895623031
186,mediodia,open_nice,45.59080895623031
187,mediodia,open_nice,45.59080895623031
188,mediodia,open_nice,45.59080895623031
189,mediodia,open_nice,45.59080895623031
190,mediodia,open_nice,45.59080895623031
191,tarde,open_nice,45.59080895623031
192,tarde,open_nice,45.59080895623031
193,tarde,open_nice,45.59080895623031
194,tarde,open_nice,45.59080895623031
195,tarde,open_nice,45.59080895623031
196,mañana,open_nice,45.35725839398688
197,mediodia,open_nice,45.35725839398688
198,mediodia,open_nice,45.35725839398688
199,mediodia,open_nice,45.35725839398688
200,mediodia,open_nice,45.35725839398688
201,mediodia,open_nice,45.35725839398688
202,mediodia,open_nice,45.35725839398688
203,mediodia,open_nice,45.35725839398688
204,mediodia,open_nice,45.35725839398688
205,tarde,open_nice,45.35725839398688
206,tarde,open_nice,45.35725839398688
207,tarde,open_nice,45.35725839398688
208,tarde,open_nice,45.35725839398688
209,tarde,open_nice,45.35725839398688
210,mañana,open_nice,46.02188366420087
211,mediodia,open_nice,46.02188366420087
212,mediodia,open_nice,46.02188366420087
213,mediodia,open_nice,46.02188366420087
214,mediodia,open_nice,46.02188366420087
215,mediodia,open_nice,46.02188366420087
216,mediodia,open_nice,46.02188366420087
217,mediodia,open_nice,46.02188366420087
218,mediodia,open_nice,46.02188366420087
219,tarde,open_nice,46.02188366420087
220,tarde,open_nice,46.02188366420087
221,tarde,open_nice,46.02188366420087
222,tarde,open_nice,46.02188366420087
223,tarde,open_nice,46.02188366420087
224,mañana,open_nice,45.726218590722496
225,mediodia,open_nice,45.726218590722496
226,mediodia,open_nice,45.726218590722496
227,mediodia,open_nice,45.726218590722496
228,mediodia,open_nice,45.726218590722496
229,mediodia,open_nice,45.726218590722496
230,mediodia,open_nice,45.726218590722496
231,mediodia,open_nice,45.726218590722496
232,mediodia,open_nice,45.726218590722496
233,tarde,open_nice,45.726218590722496
234,tarde,open_nice,45.726218590722496
235,tarde,open_nice,45.726218590722496
236,tarde,open_nice,45.726218590722496
237,tarde,open_nice,45.726218590722496
238,mañana,open_nice,46.28028003093828
239,mediodia,open_nice,46.28028003093828
240,mediodia,open_nice,46.28028003093828
241,mediodia,open_nice,46.28028003093828
242,mediodia,open_nice,46.28028003093828
243,mediodia,open_nice,46.28028003093828
244,mediodia,open_nice,46.28028003093828
245,mediodia,open_nice,46.28028003093828
246,mediodia,open_nice,46.28028003093828
247,tarde,open_nice,46.28028003093828
248,tarde,open_nice,46.28028003093828
249,tarde,open_nice,46.28028003093828
250,tarde,open_nice,46.28028003093828
251,tarde,open_nice,46.28028003093828
252,mañana,open_nice,45.67404240128514
253,mediodia,open_nice,45.67404240128514
254,mediodia,open_nice,45.67404240128514
255,mediodia,open_nice,45.67404240128514
256,mediodia,open_nice,45.67404240128514
257,mediodia,open_nice,45.67404240128514
258,mediodia,open_nice,45.67404240128514
259,mediodia,open_nice,45.67404240128514
260,mediodia,open_nice,45.67404240128514
261,tarde,open_nice,45.67404240128514
262,tarde,open_nice,45.67404240128514
263,tarde,open_nice,45.67404240128514
264,tarde,open_nice,45.67404240128514
265,tarde,open_nice,45.67404240128514
266,mañana,open_nice,46.65545167879738
267,mediodia,open_nice,46.65545167879738
268,mediodia,open_nice,46.65545167879738
269,mediodia,open_nice,46.65545167879738
270,mediodia,open_nice,46.65545167879738
271,mediodia,open_nice,46.65545167879738
272,mediodia,open_nice,46.65545167879738
273,mediodia,open_nice,46.65545167879738
274,mediodia,open_nice,46.65545167879738
275,tarde,open_nice,46.65545167879738
276,tarde,open_nice,46.65545167879738
277,tarde,open_nice,46.65545167879738
278,tarde,open_nice,46.65545167879738
279,tarde,open_nice,46.65545167879738
280,mañana,open_nice,46.004491601055086
281,mediodia,open_nice,46.004491601055086
282,mediodia,open_nice,46.004491601055086
283,mediodia,open_nice,46.004491601055086
284,mediodia,open_nice,46.004491601055086
285,mediodia,open_nice,46.004491601055086
286,mediodia,open_nice,46.004491601055086
287,mediodia,open_nice,46.004491601055086
288,mediodia,open_nice,46.004491601055086
289,tarde,open_nice,46.004491601055086
290,tarde,open_nice,46.004491601055086
291,tarde,open_nice,46.004491601055086
292,tarde,open_nice,46.004491601055086
293,tarde,open_nice,46.004491601055086
294,mañana,open_nice,46.06412153184064
295,mediodia,open_nice,46.06412153184064
296,mediodia,open_nice,46.06412153184064
297,mediodia,open_nice,46.06412153184064
298,mediodia,open_nice,46.06412153184064
299,mediodia,open_nice,46.06412153184064
300,mediodia,open_nice,46.06412153184064
301,mediodia,open_nice,46.06412153184064
302,mediodia,open_nice,46.06412153184064
303,tarde,open_nice,46.06412153184064
304,tarde,open_nice,46.06412153184064
305,tarde,open_nice,46.06412153184064
306,tarde,open_nice,46.06412153184064
307,tarde,open_nice,46.06412153184064
308,mañana,open_nice,47.05298455070108
309,mediodia,open_nice,47.05298455070108
310,mediodia,open_nice,47.05298455070108
311,mediodia,open_nice,47.05298455070108
312,mediodia,open_nice,47.05298455070108
313,mediodia,open_nice,47.05298455070108
314,mediodia,open_nice,47.05298455070108
315,mediodia,open_nice,47.05298455070108
316,mediodia,open_nice,47.05298455070108
317,tarde,open_nice,47.05298455070108
318,tarde,open_nice,47.05298455070108
319,tarde,open_nice,47.05298455070108
320,tarde,open_nice,47.05298455070108
321,tarde,open_nice,47.05298455070108
322,mañana,open_nice,47.38840291136982
323,mediodia,open_nice,47.38840291136982
324,mediodia,open_nice,47.38840291136982
325,mediodia,open_nice,47.38840291136982
326,mediodia,open_nice,47.38840291136982
327,mediodia,open_nice,47.38840291136982
328,mediodia,open_nice,47.38840291136982
329,mediodia,open_nice,47.38840291136982
330,mediodia,open_nice,47.38840291136982
331,tarde,open_nice,47.38840291136982
332,tarde,open_nice,47.38840291136982
333,tarde,open_nice,47.38840291136982
334,tarde,open_nice,47.38840291136982
335,tarde,open_nice,47.38840291136982
336,mañana,open_nice,46.88900224104081
337,mediodia,open_nice,46.88900224104081
338,mediodia,open_nice,46.88900224104081
339,mediodia,open_nice,46.88900224104081
340,mediodia,open_nice,46.88900224104081
341,mediodia,open_nice,46.88900224104081
342,mediodia,open_nice,46.88900224104081
343,mediodia,open_nice,46.88900224104081
344,mediodia,open_nice,46.88900224104081
345,tarde,open_nice,46.88900224104081
346,tarde,open_nice,46.88900224104081
347,tarde,open_nice,46.88900224104081
348,tarde,open_nice,46.88900224104081
349,tarde,open_nice,46.88900224104081
350,mañana,open_nice,47.05298455070108
351,mediodia,open_nice,47.05298455070108
352,mediodia,open_nice,47.05298455070108
353,mediodia,open_nice,47.05298455070108
354,mediodia,open_nice,47.05298455070108
355,mediodia,open_nice,47.05298455070108
356,mediodia,open_nice,47.05298455070108
357,mediodia,open_nice,47.05298455070108
358,mediodia,open_nice,47.05298455070108
359,tarde,open_nice,47.05298455070108
360,tarde,open_nice,47.05298455070108
361,tarde,open_nice,47.05298455070108
362,tarde,open_nice,47.05298455070108
363,tarde,open_nice,47.05298455070108
364,mañana,open_nice,47.49151300001984
365,mediodia,open_nice,47.49151300001984
366,mediodia,open_nice,47.49151300001984
367,mediodia,open_nice,47.49151300001984
368,mediodia,open_nice,47.49151300001984
369,mediodia,open_nice,47.49151300001984
370,mediodia,open_nice,47.49151300001984
371,mediodia,open_nice,47.49151300001984
372,mediodia,open_nice,47.49151300001984
373,tarde,open_nice,47.49151300001984
374,tarde,open_nice,47.49151300001984
375,tarde,open_nice,47.49151300001984
376,tarde,open_nice,47.49151300001984
377,tarde,open_nice,47.49151300001984
378,mañana,open_nice,47.604561410467454
379,mediodia,open_nice,47.604561410467454
380,mediodia,open_nice,47.604561410467454
381,mediodia,open_nice,47.604561410467454
382,mediodia,open_nice,47.604561410467454
383,mediodia,open_nice,47.604561410467454
384,mediodia,open_nice,47.604561410467454
385,mediodia,open_nice,47.604561410467454
386,mediodia,open_nice,47.604561410467454
387,tarde,open_nice,47.604561410467454
388,tarde,open_nice,47.604561410467454
389,tarde,open_nice,47.604561410467454
390,tarde,open_nice,47.604561410467454
391,tarde,open_nice,47.604561410467454
392,mañana,open_nice,47.14739860777821
393,mediodia,open_nice,47.14739860777821
394,mediodia,open_nice,47.14739860777821
395,mediodia,open_nice,47.14739860777821
396,mediodia,open_nice,47.14739860777821
397,mediodia,open_nice,47.14739860777821
398,mediodia,open_nice,47.14739860777821
399,mediodia,open_nice,47.14739860777821
400,mediodia,open_nice,47.14739860777821
401,tarde,open_nice,47.14739860777821
402,tarde,open_nice,47.14739860777821
403,tarde,open_nice,47.14739860777821
404,tarde,open_nice,47.14739860777821
405,tarde,open_nice,47.14739860777821
406,mañana,open_nice,47.65176843900602
407,mediodia,open_nice,47.65176843900602
408,mediodia,open_nice,47.65176843900602
409,mediodia,open_nice,47.65176843900602
410,mediodia,open_nice,47.65176843900602
411,mediodia,open_nice,47.65176843900602
412,mediodia,open_nice,47.65176843900602
413,mediodia,open_nice,47.65176843900602
414,mediodia,open_nice,47.65176843900602
415,tarde,open_nice,47.65176843900602
416,tarde,open_nice,47.65176843900602
417,tarde,open_nice,47.65176843900602
418,tarde,open_nice,47.65176843900602
419,tarde,open_nice,47.65176843900602
420,mañana,open_nice,47.13000654463242
421,mediodia,open_nice,47.13000654463242
422,mediodia,open_nice,47.13000654463242
423,mediodia,open_nice,47.13000654463242
424,mediodia,open_nice,47.13000654463242
425,mediodia,open_nice,47.13000654463242
426,mediodia,open_nice,47.13000654463242
427,mediodia,open_nice,47.13000654463242
428,mediodia,open_nice,47.13000654463242
429,tarde,open_nice,47.13000654463242
430,tarde,open_nice,47.13000654463242
431,tarde,open_nice,47.13000654463242
432,tarde,open_nice,47.13000654463242
433,tarde,open_nice,47.13000654463242
434,mañana,open_nice,47.64555698788252
435,mediodia,open_nice,47.64555698788252
436,mediodia,open_nice,47.64555698788252
437,mediodia,open_nice,47.64555698788252
438,mediodia,open_nice,47.64555698788252
439,mediodia,open_nice,47.64555698788252
440,mediodia,open_nice,47.64555698788252
441,mediodia,open_nice,47.64555698788252
442,mediodia,open_nice,47.64555698788252
443,tarde,open_nice,47.64555698788252
444,tarde,open_nice,47.64555698788252
445,tarde,open_nice,47.64555698788252
446,tarde,open_nice,47.64555698788252
447,tarde,open_nice,47.64555698788252
448,mañana,open_nice,47.35486107530295
449,mediodia,open_nice,47.35486107530295
450,mediodia,open_nice,47.35486107530295
451,mediodia,open_nice,47.35486107530295
452,mediodia,open_nice,47.35486107530295
453,mediodia,open_nice,47.35486107530295
454,mediodia,open_nice,47.35486107530295
455,mediodia,open_nice,47.35486107530295
456,mediodia,open_nice,47.35486107530295
457,tarde,open_nice,47.35486107530295
458,tarde,open_nice,47.35486107530295
459,tarde,open_nice,47.35486107530295
460,tarde,open_nice,47.35486107530295
461,tarde,open_nice,47.35486107530295
462,mañana,open_nice,47.77475517125123
463,mediodia,open_nice,47.77475517125123
464,mediodia,open_nice,47.77475517125123
465,mediodia,open_nice,47.77475517125123
466,mediodia,open_nice,47.77475517125123
467,mediodia,open_nice,47.77475517125123
468,mediodia,open_nice,47.77475517125123
469,mediodia,open_nice,47.77475517125123
470,mediodia,open_nice,47.77475517125123
471,tarde,open_nice,47.77475517125123
472,tarde,open_nice,47.77475517125123
473,tarde,open_nice,47.77475517125123
474,tarde,open_nice,47.77475517125123
475,tarde,open_nice,47.77475517125123
476,mañana,open_nice,47.96855244630428
477,mediodia,open_nice,47.96855244630428
478,mediodia,open_nice,47.96855244630428
479,mediodia,open_nice,47.96855244630428
480,mediodia,open_nice,47.96855244630428
481,mediodia,open_nice,47.96855244630428
482,mediodia,open_nice,47.96855244630428
483,mediodia,open_nice,47.96855244630428
484,mediodia,open_nice,47.96855244630428
485,tarde,open_nice,47.96855244630428
486,tarde,open_nice,47.96855244630428
487,tarde,open_nice,47.96855244630428
488,tarde,open_nice,47.96855244630428
489,tarde,open_nice,47.96855244630428
490,mañana,open_nice,48.35366241596098
491,mediodia,open_nice,48.35366241596098
492,mediodia,open_nice,48.35366241596098
493,mediodia,open_nice,48.35366241596098
494,mediodia,open_nice,48.35366241596098
495,mediodia,open_nice,48.35366241596098
496,mediodia,open_nice,48.35366241596098
497,mediodia,open_nice,48.35366241596098
498,mediodia,open_nice,48.35366241596098
499,tarde,open_nice,48.35366241596098
500,tarde,open_nice,48.35366241596098
501,tarde,open_nice,48.35366241596098
502,tarde,open_nice,48.35366241596098
503,tarde,open_nice,48.35366241596098
504,mañana,open_nice,48.448076473038114
505,mediodia,open_nice,48.448076473038114
506,mediodia,open_nice,48.448076473038114
507,mediodia,open_nice,48.448076473038114
508,mediodia,open_nice,48.448076473038114
509,mediodia,open_nice,48.448076473038114
510,mediodia,open_nice,48.448076473038114
511,mediodia,open_nice,48.448076473038114
512,mediodia,open_nice,48.448076473038114
513,tarde,open_nice,48.448076473038114
514,tarde,open_nice,48.448076473038114
515,tarde,open_nice,48.448076473038114
516,tarde,open_nice,48.448076473038114
517,tarde,open_nice,48.448076473038114
518,mañana,open_nice,47.689037145746994
519,mediodia,open_nice,47.689037145746994
520,mediodia,open_nice,47.689037145746994
521,mediodia,open_nice,47.689037145746994
522,mediodia,open_nice,47.689037145746994
523,mediodia,open_nice,47.689037145746994
524,mediodia,open_nice,47.689037145746994
525,mediodia,open_nice,47.689037145746994
526,mediodia,open_nice,47.689037145746994
527,tarde,open_nice,47.689037145746994
528,tarde,open_nice,47.689037145746994
529,tarde,open_nice,47.689037145746994
530,tarde,open_nice,47.689037145746994
531,tarde,open_nice,47.689037145746994
532,mañana,open_nice,47.2865351129445
533,mediodia,open_nice,47.2865351129445
534,mediodia,open_nice,47.2865351129445
535,mediodia,open_nice,47.2865351129445
536,mediodia,open_nice,47.2865351129445
537,mediodia,open_nice,47.2865351129445
538,mediodia,open_nice,47.2865351129445
539,mediodia,open_nice,47.2865351129445
540,mediodia,open_nice,47.2865351129445
541,tarde,open_nice,47.2865351129445
542,tarde,open_nice,47.2865351129445
543,tarde,open_nice,47.2865351129445
544,tarde,open_nice,47.2865351129445
545,tarde,open_nice,47.2865351129445
546,mañana,open_nice,49.47917735953832
547,mediodia,open_nice,49.47917735953832
548,mediodia,open_nice,49.47917735953832
549,mediodia,open_nice,49.47917735953832
550,mediodia,open_nice,49.47917735953832
551,mediodia,open_nice,49.47917735953832
552,mediodia,open_nice,49.47917735953832
553,mediodia,open_nice,49.47917735953832
554,mediodia,open_nice,49.47917735953832
555,tarde,open_nice,49.47917735953832
556,tarde,open_nice,49.47917735953832
557,tarde,open_nice,49.47917735953832
558,tarde,open_nice,49.47917735953832
559,tarde,open_nice,49.47917735953832
560,mañana,open_nice,49.82329175177996
561,mediodia,open_nice,49.82329175177996
562,mediodia,open_nice,49.82329175177996
563,mediodia,open_nice,49.82329175177996
564,mediodia,open_nice,49.82329175177996
565,mediodia,open_nice,49.82329175177996
566,mediodia,open_nice,49.82329175177996
567,mediodia,open_nice,49.82329175177996
568,mediodia,open_nice,49.82329175177996
569,tarde,open_nice,49.82329175177996
570,tarde,open_nice,49.82329175177996
571,tarde,open_nice,49.82329175177996
572,tarde,open_nice,49.82329175177996
573,tarde,open_nice,49.82329175177996
574,mañana,open_nice,51.527713940067045
575,mediodia,open_nice,51.527713940067045
576,mediodia,open_nice,51.527713940067045
577,mediodia,open_nice,51.527713940067045
578,mediodia,open_nice,51.527713940067045
579,mediodia,open_nice,51.527713940067045
580,mediodia,open_nice,51.527713940067045
581,mediodia,open_nice,51.527713940067045
582,mediodia,open_nice,51.527713940067045
583,tarde,open_nice,51.527713940067045
584,tarde,open_nice,51.527713940067045
585,tarde,open_nice,51.527713940067045
586,tarde,open_nice,51.527713940067045
587,tarde,open_nice,51.527713940067045
588,mañana,open_nice,51.66312357455924
589,mediodia,open_nice,51.66312357455924
590,mediodia,open_nice,51.66312357455924
591,mediodia,open_nice,51.66312357455924
592,mediodia,open_nice,51.66312357455924
593,mediodia,open_nice,51.66312357455924
594,mediodia,open_nice,51.66312357455924
595,mediodia,open_nice,51.66312357455924
596,mediodia,open_nice,51.66312357455924
597,tarde,open_nice,51.66312357455924
598,tarde,open_nice,51.66312357455924
599,tarde,open_nice,51.66312357455924
600,tarde,open_nice,51.66312357455924
601,tarde,open_nice,51.66312357455924
602,mañana,open_nice,52.034568351744255
603,mediodia,open_nice,52.034568351744255
604,mediodia,open_nice,52.034568351744255
605,mediodia,open_nice,52.034568351744255
606,mediodia,open_nice,52.034568351744255
607,mediodia,open_nice,52.034568351744255
608,mediodia,open_nice,52.034568351744255
609,mediodia,open_nice,52.034568351744255
610,mediodia,open_nice,52.034568351744255
611,tarde,open_nice,52.034568351744255
612,tarde,open_nice,52.034568351744255
613,tarde,open_nice,52.034568351744255
614,tarde,open_nice,52.034568351744255
615,tarde,open_nice,52.034568351744255
616,mañana,open_nice,51.204718481645294
617,mediodia,open_nice,51.204718481645294
618,mediodia,open_nice,51.204718481645294
619,mediodia,open_nice,51.204718481645294
620,mediodia,open_nice,51.204718481645294
621,mediodia,open_nice,51.204718481645294
622,mediodia,open_nice,51.204718481645294
623,mediodia,open_nice,51.204718481645294
624,mediodia,open_nice,51.204718481645294
625,tarde,open_nice,51.204718481645294
626,tarde,open_nice,51.204718481645294
627,tarde,open_nice,51.204718481645294
628,tarde,open_nice,51.204718481645294
629,tarde,open_nice,51.204718481645294
630,mañana,open_nice,51.49292981377548
631,mediodia,open_nice,51.49292981377548
632,mediodia,open_nice,51.49292981377548
633,mediodia,open_nice,51.49292981377548
634,mediodia,open_nice,51.49292981377548
635,mediodia,open_nice,51.49292981377548
636,mediodia,open_nice,51.49292981377548
637,mediodia,open_nice,51.49292981377548
638,mediodia,open_nice,51.49292981377548
639,tarde,open_nice,51.49292981377548
640,tarde,open_nice,51.49292981377548
641,tarde,open_nice,51.49292981377548
642,tarde,open_nice,51.49292981377548
643,tarde,open_nice,51.49292981377548
644,mañana,open_nice,51.51032187692126
645,mediodia,open_nice,51.51032187692126
646,mediodia,open_nice,51.51032187692126
647,mediodia,open_nice,51.51032187692126
648,mediodia,open_nice,51.51032187692126
649,mediodia,open_nice,51.51032187692126
650,mediodia,open_nice,51.51032187692126
651,mediodia,open_nice,51.51032187692126
652,mediodia,open_nice,51.51032187692126
653,tarde,open_nice,51.51032187692126
654,tarde,open_nice,51.51032187692126
655,tarde,open_nice,51.51032187692126
656,tarde,open_nice,51.51032187692126
657,tarde,open_nice,51.51032187692126
658,mañana,open_nice,51.64200464073936
659,mediodia,open_nice,51.64200464073936
660,mediodia,open_nice,51.64200464073936
661,mediodia,open_nice,51.64200464073936
662,mediodia,open_nice,51.64200464073936
663,mediodia,open_nice,51.64200464073936
664,mediodia,open_nice,51.64200464073936
665,mediodia,open_nice,51.64200464073936
666,mediodia,open_nice,51.64200464073936
667,tarde,open_nice,51.64200464073936
668,tarde,open_nice,51.64200464073936
669,tarde,open_nice,51.64200464073936
670,tarde,open_nice,51.64200464073936
671,tarde,open_nice,51.64200464073936
672,mañana,open_nice,52.21470043432562
673,mediodia,open_nice,52.21470043432562
674,mediodia,open_nice,52.21470043432562
675,mediodia,open_nice,52.21470043432562
676,mediodia,open_nice,52.21470043432562
677,mediodia,open_nice,52.21470043432562
678,mediodia,open_nice,52.21470043432562
679,mediodia,open_nice,52.21470043432562
680,mediodia,open_nice,52.21470043432562
681,tarde,open_nice,52.21470043432562
682,tarde,open_nice,52.21470043432562
683,tarde,open_nice,52.21470043432562
684,tarde,open_nice,52.21470043432562
685,tarde,open_nice,52.21470043432562
686,mañana,open_nice,51.94388116534122
687,mediodia,open_nice,51.94388116534122
688,mediodia,open_nice,51.94388116534122
689,mediodia,open_nice,51.94388116534122
690,mediodia,open_nice,51.94388116534122
691,mediodia,open_nice,51.94388116534122
692,mediodia,open_nice,51.94388116534122
693,mediodia,open_nice,51.94388116534122
694,mediodia,open_nice,51.94388116534122
695,tarde,open_nice,51.94388116534122
696,tarde,open_nice,51.94388116534122
697,tarde,open_nice,51.94388116534122
698,tarde,open_nice,51.94388116534122
699,tarde,open_nice,51.94388116534122
700,mañana,open_nice,52.23581936814551
701,mediodia,open_nice,52.23581936814551
702,mediodia,open_nice,52.23581936814551
703,mediodia,open_nice,52.23581936814551
704,mediodia,open_nice,52.23581936814551
705,mediodia,open_nice,52.23581936814551
706,mediodia,open_nice,52.23581936814551
707,mediodia,open_nice,52.23581936814551
708,mediodia,open_nice,52.23581936814551
709,tarde,open_nice,52.23581936814551
710,tarde,open_nice,52.23581936814551
711,tarde,open_nice,52.23581936814551
712,tarde,open_nice,52.23581936814551
713,tarde,open_nice,52.23581936814551
