x,y,sharpe
0.22878600499865373,0.47230204507152806,2.064383462066691
0.32757830177615177,0.49421952124955304,1.5087065247296945
0.4057717595696404,0.43954096650402774,1.083222171425145
0.23437221561404253,0.4529088174476503,1.9324339118485256
0.2294290885487845,0.4587632876894552,1.9995864107349508
0.32784383850974397,0.48926673021336,1.492377384419925
0.527267185604702,0.40199189498610055,0.7624064344627702
0.42157459479329873,0.43285209442984285,1.0267508995461967
0.23190971048864534,0.4703721160695229,2.028255371792864
0.31969613597972407,0.47822751390740703,1.4958814326668541
0.2705242381963656,0.46787631665400276,1.7295171766249835
0.23944521737047542,0.47681253495012355,1.9913220242456866
0.31629766889220917,0.4712700191840029,1.4899572950839757
0.24203141627071498,0.47286743120349484,1.953744015919764
0.22966886366256867,0.4733008187093839,2.0607966232843875
0.24615792244294618,0.4761327503033763,1.9342572669532223
0.36562680629472644,0.47576028364584544,1.3012182790075353
0.2812265935830631,0.47843638726265514,1.7012487374219256
0.3047549965109262,0.4608407421216536,1.5121679624541655
0.27936673808846035,0.43821441070013356,1.5685990884189467
0.2514475267726249,0.408307766973788,1.6238289245254987
0.23608605122908083,0.4706341453403504,1.9934856078544052
0.31596874358794214,0.4686404212668056,1.4831860137342068
0.2305488246719501,0.46525536912895626,2.0180340098934453
0.4065865260715649,0.436047401027734,1.0724590537734238
0.2543384995396436,0.4848871880157617,1.9064639796704572
0.3676514397948472,0.44573034750265195,1.212372098287915
0.31480867547518776,0.47583208444072,1.5114960975026357
0.2276498861297747,0.4703688897697629,2.066194267725762
0.31510226883979003,0.4850545992461175,1.53935609867899
0.29132992223006565,0.46438988870538433,1.59403430018648
0.3567393663134568,0.4379744787254036,1.227715581970754
0.27191356335948585,0.386018329957442,1.419636171098618
0.24396099527627182,0.47693676229167603,1.9549713746313115
0.2634606314815074,0.46997585718152424,1.7838561098814962
0.28974110354768146,0.47404505511228345,1.6360987423183189
0.3040024238255604,0.47323976863888984,1.5566973535396529
0.331943759149597,0.4809668547797108,1.4489407965129224
0.30222606052948886,0.4967747218091496,1.6437190126450998
0.22464791516087473,0.46139522208864947,2.053859354796306
0.3006981573350958,0.4620837984810364,1.5367031264049074
0.3588605172637248,0.4383985808409445,1.221640608957735
0.28596207253941924,0.4739296110924891,1.6573163247974396
0.3398939501457236,0.47777150724230877,1.4056487531992627
0.24363544669622758,0.47048377161934574,1.9310973751941762
0.340913759615487,0.44405832865598893,1.3025532590906206
0.24059140200008544,0.46877742428043256,1.9484379756857066
0.3203406209637128,0.4973406395385591,1.5525369153695197
0.26582377050330924,0.3948286522990485,1.4853022795947937
0.23047995362429918,0.46479839664077827,2.016654330807602
0.26697603222221133,0.47068194322128765,1.7630119801523096
0.27133266477023393,0.4790510995832824,1.7655489433568408
0.2917099870634732,0.46537302867244534,1.5953277203744993
0.5411558946365461,0.3898007878060772,0.7203114512277043
0.2587241778242242,0.4831427454492603,1.867404699136796
0.32687801647879744,0.48844004267771157,1.4942578517188037
0.3074108079487651,0.48822713042472277,1.5881911689523083
0.4183070285947072,0.4327757461248847,1.0345887507049183
0.2879173947406693,0.4684998176280557,1.627202198220914
0.3780511416511723,0.46996524531949446,1.2431261105756195
0.27095920282274677,0.47497713466240166,1.752947047800097
0.2335037746558519,0.46635401582873337,1.9972011866449113
0.3423743985953173,0.4607870862793777,1.3458573075845628
0.2803646067837127,0.48589269660031276,1.7330743069689774
0.22604256475616913,0.4652758755520914,2.0583551423334003
0.29969673118907464,0.4614863580213102,1.5398444827553515
0.22652252325845174,0.46857606948414965,2.0685628199078727
0.252953041480625,0.47685658541169773,1.8851585362266645
0.3160325967596528,0.48219961923308663,1.5257907702470521
0.2326728853414732,0.47359706675206703,2.035463075368713
0.3076205699728579,0.490700951222212,1.59514999684679
0.304078041929867,0.4609916645106278,1.5160307583700885
0.2429063194518756,0.4444442838634133,1.8296942000780931
0.2497347961663011,0.4858554255354466,1.9454855029969882
0.31760206021540915,0.4658530137980339,1.4667820903997777
0.3086418553234735,0.4480881991328993,1.4518063295831294
0.318396921056373,0.48337747267803133,1.5181600094444634
0.33890858272035135,0.4869203273072864,1.4367305879328118
0.27174152382225364,0.4716585636140733,1.7356882267377935
0.2372223633394598,0.473214353903447,1.9948134199569036
0.26361868890804396,0.4745691320741905,1.800210501159615
0.41650932012776726,0.461753599112638,1.108627290671411
0.4103955660017045,0.461304255264642,1.1240478540226873
0.2503173339794928,0.4817101788031204,1.9243980077008347
0.23971037063652495,0.4811190706128312,2.007084922255435
0.2514275847292314,0.48460974070690854,1.9274326690478167
0.27459036323578123,0.44633196526453145,1.6254465743259958
0.36323756056146617,0.48112068349580794,1.3245345078084068
0.3815288069050348,0.4383890167959066,1.1490325471151768
0.2480412871920292,0.4749378572492997,1.914753235745028
0.25739650741489145,0.42195051728806,1.6393016421467124
0.3025285825039483,0.47309201994222794,1.5637928027380805
0.27372480072861965,0.4770129487394865,1.7426734715661145
0.23391246598522952,0.4695867876598727,2.007532115409039
0.2714843247839186,0.47492390788754957,1.7493603296085467
0.26014200905271234,0.4628302743233237,1.7791446910427327
0.2779842355840465,0.4840804674313661,1.7413953939305595
0.25579431456707696,0.4340095817078513,1.69671316754009
0.30457674207549557,0.4560276541669128,1.4972504172819507
0.4344855410377001,0.43438824217814864,0.9997760596145062
0.33727934529940795,0.4816572171240001,1.4280661529878913
0.23007789814867885,0.46204213098170244,2.008198678358604
0.27003050764950803,0.47234057079862835,1.7492118757622492
0.3709646059818883,0.45121997340783104,1.2163423845073271
0.26915207720872203,0.4880603491370805,1.8133255897505094
0.24641481716334393,0.4848574862729691,1.9676474485362048
0.2928652342595903,0.47531802449745997,1.6229923148752674
0.31137007788537846,0.4800405726556587,1.5417042508251908
0.22280675851143678,0.4538082950780391,2.036779755290704
0.2868212286577047,0.4729320957582319,1.6488741017235993
0.2666300620068964,0.44574355272796184,1.6717678020733937
0.2857025415973524,0.47723216520609024,1.6703812382553642
0.2551265263488607,0.4870735583763002,1.9091451028117497
0.3204067846471764,0.4765629947045855,1.4873686124635725
0.43584548627957825,0.4540621425102329,1.0417961337311392
0.22454994152716765,0.45615040874929513,2.031398474864919
0.4248617274666991,0.4333997579220341,1.0200960216074164
0.2740257478953114,0.47415494714289497,1.7303299079911305
0.2604460940743135,0.47586471050341994,1.8271140221732052
0.2911982316172962,0.45775938725895204,1.5719854640482738
0.5298317100625856,0.39637273189905264,0.7481106252629381
0.2906210474045119,0.4752597506516112,1.6353246087854847
0.35445978362136166,0.47160554994524273,1.330490994287289
0.25454275331519755,0.47466933370628506,1.864792171547336
0.3376368171394914,0.48718400249714344,1.4429232173926936
0.27453047041325074,0.48698297359040676,1.773875857413391
0.3748514806279456,0.4674637734596343,1.2470639643107344
0.34096047704460364,0.4603007342091987,1.3500119961088137
0.2893838509395511,0.4757197983991053,1.6439058256173307
0.25643236775603845,0.45085635188527284,1.7581881563180946
0.23818682549271616,0.44816529310836106,1.8815704528631292
0.2614101899473389,0.4904355690981028,1.876114963984002
0.270992906776955,0.48326325671043935,1.7833059265576898
0.27998669822198724,0.4708973679823447,1.6818562130726442
0.4128279361104882,0.46004624025784624,1.1143776862395298
0.2763075201344063,0.47926529194547585,1.7345358233910655
0.35840742208380094,0.4763863211276107,1.3291753791198682
0.29980302542430226,0.4643554749985219,1.5488685424082478
0.2311415194893566,0.4673826152147871,2.0220625712219076
0.40645938751589106,0.44402905863731057,1.0924315498063153
0.25312430181191153,0.4315321531322691,1.7048230851138373
0.27853222078565715,0.4838604474310977,1.7371794403759473
0.2493450280266771,0.4197346355665119,1.6833487272166705
0.36034351678460674,0.46174718950040416,1.2814083450720466
0.2984265994145634,0.46765109168887187,1.5670556599387708
0.3073847282341029,0.48443404227374987,1.575986045425155
0.3091695785554842,0.4625456188917043,1.4960903367428011
0.43044388992992594,0.44480896505302714,1.0333727007379283
0.31882944078341485,0.45202045126741175,1.4177500363728184
0.3493323902393662,0.4801939438009921,1.3746046951785897
0.4802029044658556,0.4311307235266011,0.8978094874418991
0.39636999139815204,0.43861235608378535,1.1065730645668406
0.3217060838920956,0.4477250690336565,1.391720864016452
0.25294060373009725,0.4820287206594218,1.9056992572603144
0.2478583288722256,0.47751011792419473,1.9265445712351181
0.3176501471140019,0.4604197078835388,1.4494553585655923
0.49752055311109666,0.4078845782743692,0.8198346293912572
0.25393983737407494,0.48129478336965925,1.8953102764284722
0.38437319205853704,0.4771323801841014,1.241325852171912
0.4728485452007127,0.4301830211149287,0.9097691543754808
0.22639934787766733,0.4653427191349955,2.0554066232842634
0.3758687196190076,0.4733121905727853,1.2592486840952062
0.25823996876085303,0.47555545030953406,1.8415253556273825
0.31320701736632256,0.45340743945866735,1.4476286108505938
0.40620809741499503,0.46442171428822276,1.143309838586883
0.22558948873616969,0.4652680596638197,2.0624545153695424
0.24801052180704963,0.4743819746288802,1.9127493913260096
0.3179944488829962,0.4465124280960615,1.4041516437299588
0.513243043945546,0.4088109233066708,0.7965250150570863
0.3750171204772916,0.47648877906532716,1.2705787364024625
0.23898508516162154,0.4721625185604601,1.9756986853014056
0.2793508932820738,0.474104479581853,1.6971647164311277
0.2247410341042521,0.4591376535513405,2.0429631614952757
0.22333162155566047,0.46010292679986886,2.0601781494037037
0.36161701031806115,0.4649506875553,1.2857544703064478
0.28905305002326254,0.4897158047229033,1.6942073598029557
0.2234924478729727,0.4474740916921154,2.002188870142261
0.23926991826305283,0.45321294184868743,1.8941492735013439
0.24602647625725263,0.466029461061678,1.894224833649138
0.26128691344869714,0.47100543427078323,1.8026369099547868
0.33497322139497965,0.4864067940093064,1.4520766525266977
0.29853494305182277,0.4639646394740289,1.5541384694571219
0.2964461036601218,0.47858429034003813,1.6144057365946676
0.326080695282342,0.46645511654324956,1.4304898244263193
0.24505065856126373,0.47469285988238363,1.9371213391932522
0.5416611120230648,0.3889815250406252,0.7181271027336771
0.2556631029916341,0.4783574224102698,1.8710459851765266
0.25300872881974357,0.4415417772875192,1.7451642057855492
0.4386972115678706,0.44714724881771417,1.0192616616359238
